
Fuerzas directamente en los nudos (reacciones)
  nudo          fx          fy          fz
  1945 -7.9427e-01 +0.0000e+00 +0.0000e+00 
  1946 -1.4581e+00 +0.0000e+00 +0.0000e+00 
  1947 -3.2158e+00 +0.0000e+00 +0.0000e+00 
  1948 -6.3547e+00 +0.0000e+00 +0.0000e+00 
  1949 -6.1522e+00 +0.0000e+00 +0.0000e+00 
  1950 -7.9453e+00 +0.0000e+00 +0.0000e+00 
  1951 -1.0115e+01 +0.0000e+00 +0.0000e+00 
  1952 -1.2690e+01 +0.0000e+00 +0.0000e+00 
  1953 -1.3629e+01 +0.0000e+00 +0.0000e+00 
  1954 -1.6102e+01 +0.0000e+00 +0.0000e+00 
  1955 -1.5301e+01 +0.0000e+00 +0.0000e+00 
  1956 -1.7670e+01 +0.0000e+00 +0.0000e+00 
  1957 -1.9220e+01 +0.0000e+00 +0.0000e+00 
  1958 -1.7735e+01 +0.0000e+00 +0.0000e+00 
  1959 -1.6196e+01 +0.0000e+00 +0.0000e+00 
  1960 -1.6457e+01 +0.0000e+00 +0.0000e+00 
  1961 -1.4884e+01 +0.0000e+00 +0.0000e+00 
  1962 -1.3292e+01 +0.0000e+00 +0.0000e+00 
  1963 -1.5166e+01 +0.0000e+00 +0.0000e+00 
  1964 -1.1491e+01 +0.0000e+00 +0.0000e+00 
  1965 -8.3730e+00 +0.0000e+00 +0.0000e+00 
  1966 -6.8098e+00 +0.0000e+00 +0.0000e+00 
  1967 -4.9702e+00 +0.0000e+00 +0.0000e+00 
  1968 -3.0835e+00 +0.0000e+00 +0.0000e+00 
  1969 -3.4999e+00 +0.0000e+00 +0.0000e+00 
  1970 -1.4814e+00 +0.0000e+00 +0.0000e+00 
  1971 -3.4420e-01 +0.0000e+00 +0.0000e+00 
  1972 -1.5468e+00 +0.0000e+00 +0.0000e+00 
  1973 +6.0528e-01 +0.0000e+00 +0.0000e+00 
  1974 -3.9221e-01 +0.0000e+00 +0.0000e+00 
  1975 +2.9021e-01 +0.0000e+00 +0.0000e+00 
  1976 -4.7780e-01 +0.0000e+00 +0.0000e+00 
  1977 +2.5852e-01 +0.0000e+00 +0.0000e+00 
  1978 +3.8776e-01 +0.0000e+00 +0.0000e+00 
  1979 +9.7063e-01 +0.0000e+00 +0.0000e+00 
  1980 +1.5513e+00 +0.0000e+00 +0.0000e+00 
  1981 +2.8107e+00 +0.0000e+00 +0.0000e+00 
  1982 +4.3150e+00 +0.0000e+00 +0.0000e+00 
  1983 +6.4903e+00 +0.0000e+00 +0.0000e+00 
  1984 +5.8639e+00 +0.0000e+00 +0.0000e+00 
  1985 +7.7599e+00 +0.0000e+00 +0.0000e+00 
  1986 +6.6142e+00 +0.0000e+00 +0.0000e+00 
  1987 +6.0666e+00 +0.0000e+00 +0.0000e+00 
  1988 +5.2863e+00 +0.0000e+00 +0.0000e+00 
  1989 +5.4162e+00 +0.0000e+00 +0.0000e+00 
  1990 +4.6317e+00 +0.0000e+00 +0.0000e+00 
  1991 +4.8046e+00 +0.0000e+00 +0.0000e+00 
  1992 +4.9959e+00 +0.0000e+00 +0.0000e+00 
  1993 +7.3958e+00 +0.0000e+00 +0.0000e+00 
  1994 +6.5389e+00 +0.0000e+00 +0.0000e+00 
  1995 +6.5301e+00 +0.0000e+00 +0.0000e+00 
  1996 +6.3571e+00 +0.0000e+00 +0.0000e+00 
  1997 +6.1026e+00 +0.0000e+00 +0.0000e+00 
  1998 +5.7325e+00 +0.0000e+00 +0.0000e+00 
  1999 +4.6185e+00 +0.0000e+00 +0.0000e+00 
  2000 +4.8853e+00 +0.0000e+00 +0.0000e+00 
  2001 +4.5991e+00 +0.0000e+00 +0.0000e+00 
  2002 +4.5323e+00 +0.0000e+00 +0.0000e+00 
  2003 +3.5638e+00 +0.0000e+00 +0.0000e+00 
  2004 +3.6479e+00 +0.0000e+00 +0.0000e+00 
  2017 -2.7091e+00 +0.0000e+00 +0.0000e+00 
  2018 -5.3228e-01 +0.0000e+00 +0.0000e+00 
  2019 +1.0844e+00 +0.0000e+00 +0.0000e+00 
  2020 +4.4448e-03 +0.0000e+00 +0.0000e+00 
  2021 -4.7007e-02 +0.0000e+00 +0.0000e+00 
  2022 +9.4445e-02 +0.0000e+00 +0.0000e+00 
  2023 -4.6463e-01 +0.0000e+00 +0.0000e+00 
  2024 -5.5995e-01 +0.0000e+00 +0.0000e+00 
  2025 -4.6792e-01 +0.0000e+00 +0.0000e+00 
  2026 -7.8443e-01 +0.0000e+00 +0.0000e+00 
  2027 -7.9043e-01 +0.0000e+00 +0.0000e+00 
  2028 +1.0019e-02 +0.0000e+00 +0.0000e+00 
  2029 +3.8704e-01 +0.0000e+00 +0.0000e+00 
  2030 +2.0533e-01 +0.0000e+00 +0.0000e+00 
  2031 +2.9897e-01 +0.0000e+00 +0.0000e+00 
  2032 -2.4842e-01 +0.0000e+00 +0.0000e+00 
  2033 -7.7784e-02 +0.0000e+00 +0.0000e+00 
  2034 -8.5651e-02 +0.0000e+00 +0.0000e+00 
  2035 +1.6729e-01 +0.0000e+00 +0.0000e+00 
  2036 +1.5288e-01 +0.0000e+00 +0.0000e+00 
  2037 +1.0498e-01 +0.0000e+00 +0.0000e+00 
  2038 +9.3135e-02 +0.0000e+00 +0.0000e+00 
  2039 -3.5640e-01 +0.0000e+00 +0.0000e+00 
  2040 +4.2294e-01 +0.0000e+00 +0.0000e+00 
  2041 +5.6480e-01 +0.0000e+00 +0.0000e+00 
  2042 +2.0972e-01 +0.0000e+00 +0.0000e+00 
  2043 +3.4325e-01 +0.0000e+00 +0.0000e+00 
  2044 +6.0853e-01 +0.0000e+00 +0.0000e+00 
  2045 +8.5147e-01 +0.0000e+00 +0.0000e+00 
  2046 +2.2267e-01 +0.0000e+00 +0.0000e+00 
  2047 +1.2787e-01 +0.0000e+00 +0.0000e+00 
  2048 +3.3494e-01 +0.0000e+00 +0.0000e+00 
  2049 -2.6761e-01 +0.0000e+00 +0.0000e+00 
  2050 +8.9411e-03 +0.0000e+00 +0.0000e+00 
  2051 +2.9130e-01 +0.0000e+00 +0.0000e+00 
  2052 +5.2049e-02 +0.0000e+00 +0.0000e+00 
  2053 -1.3794e-01 +0.0000e+00 +0.0000e+00 
  2054 +1.5497e-01 +0.0000e+00 +0.0000e+00 
  2055 +1.3353e-01 +0.0000e+00 +0.0000e+00 
  2056 +1.1260e-01 +0.0000e+00 +0.0000e+00 
  2057 +1.9550e-01 +0.0000e+00 +0.0000e+00 
  2058 +2.0275e-01 +0.0000e+00 +0.0000e+00 
  2059 -8.4899e-02 +0.0000e+00 +0.0000e+00 
  2060 -2.5549e-01 +0.0000e+00 +0.0000e+00 
  2061 -1.1661e-02 +0.0000e+00 +0.0000e+00 
  2062 +2.4096e-01 +0.0000e+00 +0.0000e+00 
  2063 +9.1673e-02 +0.0000e+00 +0.0000e+00 
  2064 -2.2494e-01 +0.0000e+00 +0.0000e+00 
  2065 -3.8788e-01 +0.0000e+00 +0.0000e+00 
  2066 -7.2038e-02 +0.0000e+00 +0.0000e+00 
  2067 +1.5846e-01 +0.0000e+00 +0.0000e+00 
  2068 +7.6615e-03 +0.0000e+00 +0.0000e+00 
  2069 +3.2956e-01 +0.0000e+00 +0.0000e+00 
  2070 +1.9815e-02 +0.0000e+00 +0.0000e+00 
  2071 +4.5742e-01 +0.0000e+00 +0.0000e+00 
  2072 +3.2298e+00 +0.0000e+00 +0.0000e+00 
 23929 -1.3552e-01 +0.0000e+00 +0.0000e+00 
 23930 -9.9254e-02 +0.0000e+00 +0.0000e+00 
 23931 -9.8353e-02 +0.0000e+00 +0.0000e+00 
 23932 +8.1843e-01 +0.0000e+00 +0.0000e+00 
 23933 +6.6437e-01 +0.0000e+00 +0.0000e+00 
 23934 +1.0395e-02 +0.0000e+00 +0.0000e+00 
 23935 +9.0424e-03 +0.0000e+00 +0.0000e+00 
 23936 +1.1238e-01 +0.0000e+00 +0.0000e+00 
 23937 +8.6792e-02 +0.0000e+00 +0.0000e+00 
 23938 -1.4537e-01 +0.0000e+00 +0.0000e+00 
 23939 -2.8788e-02 +0.0000e+00 +0.0000e+00 
 23940 +3.1833e-01 +0.0000e+00 +0.0000e+00 
 23941 -1.0649e-01 +0.0000e+00 +0.0000e+00 
 23942 +1.5124e-01 +0.0000e+00 +0.0000e+00 
 23943 +2.0762e-01 +0.0000e+00 +0.0000e+00 
 23944 -7.6472e-02 +0.0000e+00 +0.0000e+00 
 23945 +2.0998e-01 +0.0000e+00 +0.0000e+00 
 23946 -3.8317e-01 +0.0000e+00 +0.0000e+00 
 23947 +9.7984e-02 +0.0000e+00 +0.0000e+00 
 23948 +4.3828e-01 +0.0000e+00 +0.0000e+00 
 23949 +3.1245e-02 +0.0000e+00 +0.0000e+00 
 23950 +1.7663e-01 +0.0000e+00 +0.0000e+00 
 23951 -4.5241e-02 +0.0000e+00 +0.0000e+00 
 23952 +1.4906e-01 +0.0000e+00 +0.0000e+00 
 23953 -7.3718e-01 +0.0000e+00 +0.0000e+00 
 23954 -3.8556e-01 +0.0000e+00 +0.0000e+00 
 23955 -8.1687e-02 +0.0000e+00 +0.0000e+00 
 23956 +3.5557e-02 +0.0000e+00 +0.0000e+00 
 23957 +9.4920e-02 +0.0000e+00 +0.0000e+00 
 23958 +6.4479e-02 +0.0000e+00 +0.0000e+00 
 23959 +2.4031e-02 +0.0000e+00 +0.0000e+00 
 23960 +6.1263e-02 +0.0000e+00 +0.0000e+00 
 23961 +5.1855e-01 +0.0000e+00 +0.0000e+00 
 23962 -3.2034e-02 +0.0000e+00 +0.0000e+00 
 23963 -1.0093e-01 +0.0000e+00 +0.0000e+00 
 23964 +8.4798e-04 +0.0000e+00 +0.0000e+00 
 23965 +2.7069e-02 +0.0000e+00 +0.0000e+00 
 23966 -1.2861e-01 +0.0000e+00 +0.0000e+00 
 23967 -3.2314e-01 +0.0000e+00 +0.0000e+00 
 23968 -4.2510e-02 +0.0000e+00 +0.0000e+00 
 23969 -4.7256e-02 +0.0000e+00 +0.0000e+00 
 23970 -4.8926e-02 +0.0000e+00 +0.0000e+00 
 23971 +1.5061e-01 +0.0000e+00 +0.0000e+00 
 23972 -1.3507e-01 +0.0000e+00 +0.0000e+00 
 23973 +9.1739e-02 +0.0000e+00 +0.0000e+00 
 23974 +8.1182e-02 +0.0000e+00 +0.0000e+00 
 23975 -1.1744e-01 +0.0000e+00 +0.0000e+00 
 23976 -1.3242e-01 +0.0000e+00 +0.0000e+00 
 23977 +2.3027e-02 +0.0000e+00 +0.0000e+00 
 23978 +5.2397e-02 +0.0000e+00 +0.0000e+00 
 23979 -1.0343e-01 +0.0000e+00 +0.0000e+00 
 23980 +9.8268e-01 +0.0000e+00 +0.0000e+00 
 23981 +1.8319e-01 +0.0000e+00 +0.0000e+00 
 23982 +9.4088e-03 +0.0000e+00 +0.0000e+00 
 23983 -4.1596e-01 +0.0000e+00 +0.0000e+00 
 23984 -1.0761e-01 +0.0000e+00 +0.0000e+00 
 23985 +2.7794e-03 +0.0000e+00 +0.0000e+00 
 23986 -1.6134e-01 +0.0000e+00 +0.0000e+00 
 23987 +9.8027e-02 +0.0000e+00 +0.0000e+00 
 23988 -1.7244e-01 +0.0000e+00 +0.0000e+00 
 23989 +2.7762e-02 +0.0000e+00 +0.0000e+00 
 23990 +3.5446e-02 +0.0000e+00 +0.0000e+00 
 23991 -4.7203e-02 +0.0000e+00 +0.0000e+00 
 23992 -6.5652e-02 +0.0000e+00 +0.0000e+00 
 23993 -2.2262e-01 +0.0000e+00 +0.0000e+00 
 23994 +2.6793e-01 +0.0000e+00 +0.0000e+00 
 23995 +4.3572e-02 +0.0000e+00 +0.0000e+00 
 23996 -3.9633e-01 +0.0000e+00 +0.0000e+00 
 23997 +1.4478e-01 +0.0000e+00 +0.0000e+00 
 23998 -2.8592e-01 +0.0000e+00 +0.0000e+00 
 23999 +3.1834e-02 +0.0000e+00 +0.0000e+00 
 24000 -1.4193e-01 +0.0000e+00 +0.0000e+00 
 24001 +1.3075e-01 +0.0000e+00 +0.0000e+00 
 24002 -4.2595e-02 +0.0000e+00 +0.0000e+00 
 24003 -1.1987e-01 +0.0000e+00 +0.0000e+00 
 24004 -4.0247e-02 +0.0000e+00 +0.0000e+00 
 24005 -3.4963e-02 +0.0000e+00 +0.0000e+00 
 24006 -6.5256e-02 +0.0000e+00 +0.0000e+00 
 24007 +9.5570e-02 +0.0000e+00 +0.0000e+00 
 24008 +1.6466e-02 +0.0000e+00 +0.0000e+00 
 24009 +1.0603e-01 +0.0000e+00 +0.0000e+00 
 24010 +9.8807e-03 +0.0000e+00 +0.0000e+00 
 24011 -4.4534e-02 +0.0000e+00 +0.0000e+00 
 24012 +2.1127e-01 +0.0000e+00 +0.0000e+00 
 24013 -1.4613e-01 +0.0000e+00 +0.0000e+00 
 24014 +1.2460e-01 +0.0000e+00 +0.0000e+00 
 24015 +1.3706e-01 +0.0000e+00 +0.0000e+00 
 24016 +8.6771e-03 +0.0000e+00 +0.0000e+00 
 24017 -1.0754e-01 +0.0000e+00 +0.0000e+00 
 24018 +1.1480e-01 +0.0000e+00 +0.0000e+00 
 24019 -1.9381e-01 +0.0000e+00 +0.0000e+00 
 24020 -6.2751e-02 +0.0000e+00 +0.0000e+00 
 24021 -2.5204e-02 +0.0000e+00 +0.0000e+00 
 24022 -3.1167e-02 +0.0000e+00 +0.0000e+00 
 24023 -5.6900e-02 +0.0000e+00 +0.0000e+00 
 24024 -6.5742e-02 +0.0000e+00 +0.0000e+00 
 24025 +3.3472e-01 +0.0000e+00 +0.0000e+00 
 24026 +2.9707e-01 +0.0000e+00 +0.0000e+00 
 24027 +3.4214e-01 +0.0000e+00 +0.0000e+00 
 24028 +1.6064e-01 +0.0000e+00 +0.0000e+00 
 24029 +7.4820e-02 +0.0000e+00 +0.0000e+00 
 24030 -3.3810e-01 +0.0000e+00 +0.0000e+00 
 24031 +2.4081e-01 +0.0000e+00 +0.0000e+00 
 24032 +4.2767e-01 +0.0000e+00 +0.0000e+00 
 24033 -5.6445e-02 +0.0000e+00 +0.0000e+00 
 24034 -5.0088e-03 +0.0000e+00 +0.0000e+00 
 24035 -6.2912e-02 +0.0000e+00 +0.0000e+00 
 24036 +1.4083e-01 +0.0000e+00 +0.0000e+00 
 24037 -4.9941e-02 +0.0000e+00 +0.0000e+00 
 24038 -2.2024e-01 +0.0000e+00 +0.0000e+00 
 24039 +1.3824e-01 +0.0000e+00 +0.0000e+00 
 24040 -5.2481e-02 +0.0000e+00 +0.0000e+00 
 24041 -5.4065e-02 +0.0000e+00 +0.0000e+00 
 24042 +5.2057e-02 +0.0000e+00 +0.0000e+00 
 24043 -5.8616e-02 +0.0000e+00 +0.0000e+00 
 24044 +1.8857e-02 +0.0000e+00 +0.0000e+00 
 24045 -6.8705e-02 +0.0000e+00 +0.0000e+00 
 24046 -7.3973e-02 +0.0000e+00 +0.0000e+00 
 24047 -5.4404e-02 +0.0000e+00 +0.0000e+00 
 24048 +3.3624e-01 +0.0000e+00 +0.0000e+00 
 24049 -1.0276e-01 +0.0000e+00 +0.0000e+00 
 24050 +3.0171e-01 +0.0000e+00 +0.0000e+00 
 24051 -1.8839e-01 +0.0000e+00 +0.0000e+00 
 24052 -1.5262e-01 +0.0000e+00 +0.0000e+00 
 24053 +2.4281e-01 +0.0000e+00 +0.0000e+00 
 24054 +1.6322e-01 +0.0000e+00 +0.0000e+00 
 24055 +6.7832e-02 +0.0000e+00 +0.0000e+00 
 24056 -4.2000e-02 +0.0000e+00 +0.0000e+00 
 24057 +1.7077e-01 +0.0000e+00 +0.0000e+00 
 24058 -9.9539e-03 +0.0000e+00 +0.0000e+00 
 24059 +1.2003e-01 +0.0000e+00 +0.0000e+00 
 24060 +1.5295e-03 +0.0000e+00 +0.0000e+00 
 24061 +3.1532e-02 +0.0000e+00 +0.0000e+00 
 24062 -7.1898e-02 +0.0000e+00 +0.0000e+00 
 24063 +8.9618e-03 +0.0000e+00 +0.0000e+00 
 24064 -6.6946e-02 +0.0000e+00 +0.0000e+00 
 24065 +1.3346e-02 +0.0000e+00 +0.0000e+00 
 24066 +1.5737e-01 +0.0000e+00 +0.0000e+00 
 24067 -3.1656e-01 +0.0000e+00 +0.0000e+00 
 24068 -2.2459e-02 +0.0000e+00 +0.0000e+00 
 24069 -7.8767e-02 +0.0000e+00 +0.0000e+00 
 24070 +3.8622e-01 +0.0000e+00 +0.0000e+00 
 24071 -3.5491e-01 +0.0000e+00 +0.0000e+00 
 24072 -4.3162e-02 +0.0000e+00 +0.0000e+00 
 24073 +1.5744e-01 +0.0000e+00 +0.0000e+00 
 24074 +2.7209e-02 +0.0000e+00 +0.0000e+00 
 24075 -1.6351e-01 +0.0000e+00 +0.0000e+00 
 24076 -9.4556e-02 +0.0000e+00 +0.0000e+00 
 24077 +6.8962e-02 +0.0000e+00 +0.0000e+00 
 24078 -5.4954e-01 +0.0000e+00 +0.0000e+00 
 24079 -1.9016e-01 +0.0000e+00 +0.0000e+00 
 24080 +7.5630e-02 +0.0000e+00 +0.0000e+00 
 24081 -2.2440e-01 +0.0000e+00 +0.0000e+00 
 24082 +6.5529e-02 +0.0000e+00 +0.0000e+00 
 24083 +2.8528e-01 +0.0000e+00 +0.0000e+00 
 24084 +8.1382e-02 +0.0000e+00 +0.0000e+00 
 24085 +3.5179e-01 +0.0000e+00 +0.0000e+00 
 24086 -3.9555e-01 +0.0000e+00 +0.0000e+00 
 24087 -3.0812e-02 +0.0000e+00 +0.0000e+00 
 24088 +4.6140e-01 +0.0000e+00 +0.0000e+00 
 24089 -1.3748e-01 +0.0000e+00 +0.0000e+00 
 24090 +1.6293e-02 +0.0000e+00 +0.0000e+00 
 24091 -7.0134e-02 +0.0000e+00 +0.0000e+00 
 24092 +1.1082e-01 +0.0000e+00 +0.0000e+00 
 24093 +4.0759e-03 +0.0000e+00 +0.0000e+00 
 24094 -4.2418e-03 +0.0000e+00 +0.0000e+00 
 24095 +1.8706e-01 +0.0000e+00 +0.0000e+00 
 24096 +1.3814e-01 +0.0000e+00 +0.0000e+00 
 24097 -1.2213e-01 +0.0000e+00 +0.0000e+00 
 24098 +1.2681e-01 +0.0000e+00 +0.0000e+00 
 24099 +6.0350e-02 +0.0000e+00 +0.0000e+00 
 24100 -2.2132e-01 +0.0000e+00 +0.0000e+00 
 24101 +8.9187e-01 +0.0000e+00 +0.0000e+00 
 24102 +1.7404e-01 +0.0000e+00 +0.0000e+00 
 24103 +4.7633e-01 +0.0000e+00 +0.0000e+00 
 24104 -9.6877e-02 +0.0000e+00 +0.0000e+00 
 24105 -1.7566e-01 +0.0000e+00 +0.0000e+00 
 24106 -1.2882e-02 +0.0000e+00 +0.0000e+00 
 24107 +1.0071e-01 +0.0000e+00 +0.0000e+00 
 24108 +3.8147e-01 +0.0000e+00 +0.0000e+00 
 24109 +1.9526e-01 +0.0000e+00 +0.0000e+00 
 24110 -1.2624e-01 +0.0000e+00 +0.0000e+00 
 24111 -8.4357e-02 +0.0000e+00 +0.0000e+00 
 24112 +2.6368e-02 +0.0000e+00 +0.0000e+00 
 24113 +2.4245e-02 +0.0000e+00 +0.0000e+00 
 24114 +4.0064e-01 +0.0000e+00 +0.0000e+00 
 24115 +3.1099e-03 +0.0000e+00 +0.0000e+00 
 24116 -2.3703e-02 +0.0000e+00 +0.0000e+00 
 24117 -1.1651e-01 +0.0000e+00 +0.0000e+00 
 24118 +3.8501e-02 +0.0000e+00 +0.0000e+00 
 24119 -8.8569e-02 +0.0000e+00 +0.0000e+00 
 24120 +5.9051e-03 +0.0000e+00 +0.0000e+00 
 24121 -1.5346e-01 +0.0000e+00 +0.0000e+00 
 24122 -9.6385e-02 +0.0000e+00 +0.0000e+00 
 24123 -7.2007e-02 +0.0000e+00 +0.0000e+00 
 24124 +1.9762e-02 +0.0000e+00 +0.0000e+00 
 24125 +3.7233e-01 +0.0000e+00 +0.0000e+00 
 24126 -1.2271e-01 +0.0000e+00 +0.0000e+00 
 24127 -2.7976e-01 +0.0000e+00 +0.0000e+00 
 24128 +5.1497e-02 +0.0000e+00 +0.0000e+00 
 24129 +2.7731e-01 +0.0000e+00 +0.0000e+00 
 24130 +1.3968e-02 +0.0000e+00 +0.0000e+00 
 24131 +1.1422e-01 +0.0000e+00 +0.0000e+00 
 24132 +2.2131e-02 +0.0000e+00 +0.0000e+00 
 24133 +7.1141e-02 +0.0000e+00 +0.0000e+00 
 24134 -6.7894e-02 +0.0000e+00 +0.0000e+00 
 24135 -7.4873e-02 +0.0000e+00 +0.0000e+00 
 24136 -1.3679e-01 +0.0000e+00 +0.0000e+00 
 24137 +8.0662e-02 +0.0000e+00 +0.0000e+00 
 24138 -1.3375e-02 +0.0000e+00 +0.0000e+00 
 24139 +2.0627e-01 +0.0000e+00 +0.0000e+00 
 24140 -9.5117e-03 +0.0000e+00 +0.0000e+00 
 24141 +5.9570e-02 +0.0000e+00 +0.0000e+00 
 24142 -1.2682e-01 +0.0000e+00 +0.0000e+00 
 24143 -1.5734e-01 +0.0000e+00 +0.0000e+00 
 24144 -1.2670e-02 +0.0000e+00 +0.0000e+00 
 24145 -5.6788e-02 +0.0000e+00 +0.0000e+00 
 24146 -1.0172e-02 +0.0000e+00 +0.0000e+00 
 24147 -2.7346e-01 +0.0000e+00 +0.0000e+00 
 24148 +6.7720e-02 +0.0000e+00 +0.0000e+00 
 24149 -8.8727e-03 +0.0000e+00 +0.0000e+00 
 24150 +1.2805e-01 +0.0000e+00 +0.0000e+00 
 24151 +2.3767e-01 +0.0000e+00 +0.0000e+00 
 24152 +8.2804e-02 +0.0000e+00 +0.0000e+00 
 24153 +5.3417e-02 +0.0000e+00 +0.0000e+00 
 24154 +6.7986e-03 +0.0000e+00 +0.0000e+00 
 24155 +1.2190e-01 +0.0000e+00 +0.0000e+00 
 24156 -1.1033e-01 +0.0000e+00 +0.0000e+00 
 24157 +3.0145e-02 +0.0000e+00 +0.0000e+00 
 24158 -2.6807e-01 +0.0000e+00 +0.0000e+00 
 24159 +4.2709e-01 +0.0000e+00 +0.0000e+00 
 24160 +6.6249e-03 +0.0000e+00 +0.0000e+00 
 24161 -5.1192e-03 +0.0000e+00 +0.0000e+00 
 24162 +1.1265e+00 +0.0000e+00 +0.0000e+00 
 24163 -6.2610e-01 +0.0000e+00 +0.0000e+00 
 24164 +1.8181e-01 +0.0000e+00 +0.0000e+00 
 24165 -1.0897e-01 +0.0000e+00 +0.0000e+00 
 24166 -3.7780e-02 +0.0000e+00 +0.0000e+00 
 24167 -1.1919e-01 +0.0000e+00 +0.0000e+00 
 24168 -1.6147e-01 +0.0000e+00 +0.0000e+00 
 24169 +3.8086e-01 +0.0000e+00 +0.0000e+00 
 24170 +2.1635e-01 +0.0000e+00 +0.0000e+00 
 24171 +8.0481e-02 +0.0000e+00 +0.0000e+00 
 24172 +9.3834e-02 +0.0000e+00 +0.0000e+00 
 24173 +8.1537e-02 +0.0000e+00 +0.0000e+00 
 24174 +2.9238e-01 +0.0000e+00 +0.0000e+00 
 24175 -1.9052e-02 +0.0000e+00 +0.0000e+00 
 24176 +3.1643e-03 +0.0000e+00 +0.0000e+00 
 24177 -2.2099e-01 +0.0000e+00 +0.0000e+00 
 24178 -1.4098e-01 +0.0000e+00 +0.0000e+00 
 24179 +1.4205e-02 +0.0000e+00 +0.0000e+00 
 24180 +3.1024e-02 +0.0000e+00 +0.0000e+00 
 24181 -1.4641e+00 +0.0000e+00 +0.0000e+00 
 24182 +1.7896e-01 +0.0000e+00 +0.0000e+00 
 24183 -1.1839e-01 +0.0000e+00 +0.0000e+00 
 24184 +1.5206e+00 +0.0000e+00 +0.0000e+00 
 24185 -1.9487e-01 +0.0000e+00 +0.0000e+00 
 24186 -3.5480e-02 +0.0000e+00 +0.0000e+00 
 24187 +9.6582e-02 +0.0000e+00 +0.0000e+00 
 24188 +8.3785e-02 +0.0000e+00 +0.0000e+00 
 24189 -3.5206e-02 +0.0000e+00 +0.0000e+00 
 24190 -8.1462e-02 +0.0000e+00 +0.0000e+00 
 24191 +1.4943e-01 +0.0000e+00 +0.0000e+00 
 24192 +9.4589e-02 +0.0000e+00 +0.0000e+00 
 24193 +4.5941e-02 +0.0000e+00 +0.0000e+00 
 24194 +4.4891e-01 +0.0000e+00 +0.0000e+00 
 24195 -4.9715e-01 +0.0000e+00 +0.0000e+00 
 24196 +1.0202e-01 +0.0000e+00 +0.0000e+00 
 24197 +8.0571e-02 +0.0000e+00 +0.0000e+00 
 24198 +4.5061e-02 +0.0000e+00 +0.0000e+00 
 24199 +6.1054e-02 +0.0000e+00 +0.0000e+00 
 24200 +1.8518e-01 +0.0000e+00 +0.0000e+00 
 24201 -4.2360e-03 +0.0000e+00 +0.0000e+00 
 24202 +2.4558e-02 +0.0000e+00 +0.0000e+00 
 24203 +1.3366e-01 +0.0000e+00 +0.0000e+00 
 24204 +2.1249e-02 +0.0000e+00 +0.0000e+00 
 24205 +2.9585e-02 +0.0000e+00 +0.0000e+00 
 24206 +6.0103e-02 +0.0000e+00 +0.0000e+00 
 24207 -1.1411e-01 +0.0000e+00 +0.0000e+00 
 24208 -1.1218e-01 +0.0000e+00 +0.0000e+00 
 24209 -1.1512e-01 +0.0000e+00 +0.0000e+00 
 24210 -6.7019e-03 +0.0000e+00 +0.0000e+00 
 24211 -3.6687e-02 +0.0000e+00 +0.0000e+00 
 24212 -9.9722e-02 +0.0000e+00 +0.0000e+00 
 24213 -4.6813e-02 +0.0000e+00 +0.0000e+00 
 24214 -4.5123e-02 +0.0000e+00 +0.0000e+00 
 24215 +1.5014e-01 +0.0000e+00 +0.0000e+00 
 24216 +1.1656e-01 +0.0000e+00 +0.0000e+00 
 24217 +1.3501e+00 +0.0000e+00 +0.0000e+00 
 24218 -5.7861e-01 +0.0000e+00 +0.0000e+00 
 24219 -8.9747e-02 +0.0000e+00 +0.0000e+00 
 24220 +6.0346e-02 +0.0000e+00 +0.0000e+00 
 24221 +4.0923e-02 +0.0000e+00 +0.0000e+00 
 24222 +2.1071e-01 +0.0000e+00 +0.0000e+00 
 24223 +1.3894e-02 +0.0000e+00 +0.0000e+00 
 24224 +4.6382e-02 +0.0000e+00 +0.0000e+00 
 24225 -4.9334e-02 +0.0000e+00 +0.0000e+00 
 24226 +6.9284e-02 +0.0000e+00 +0.0000e+00 
 24227 +1.4307e-02 +0.0000e+00 +0.0000e+00 
 24228 -4.1422e-01 +0.0000e+00 +0.0000e+00 
 24229 +1.4550e-02 +0.0000e+00 +0.0000e+00 
 24230 -5.2362e-01 +0.0000e+00 +0.0000e+00 
 24231 -2.6595e-01 +0.0000e+00 +0.0000e+00 
 24232 -1.8959e-02 +0.0000e+00 +0.0000e+00 
 24233 +2.6991e-01 +0.0000e+00 +0.0000e+00 
 24234 -4.3134e-02 +0.0000e+00 +0.0000e+00 
 24235 -1.8449e-01 +0.0000e+00 +0.0000e+00 
 24236 -8.8341e-03 +0.0000e+00 +0.0000e+00 
 24237 +2.2922e-01 +0.0000e+00 +0.0000e+00 
 24238 -1.3496e-01 +0.0000e+00 +0.0000e+00 
 24239 +3.5037e-02 +0.0000e+00 +0.0000e+00 
 24240 +1.7492e-01 +0.0000e+00 +0.0000e+00 
 24241 +9.5558e-02 +0.0000e+00 +0.0000e+00 
 24242 -1.4245e-02 +0.0000e+00 +0.0000e+00 
 24243 -3.3077e-02 +0.0000e+00 +0.0000e+00 
 24244 +2.0495e-01 +0.0000e+00 +0.0000e+00 
 24245 -8.0798e-03 +0.0000e+00 +0.0000e+00 
 24246 -2.0823e-02 +0.0000e+00 +0.0000e+00 
 24247 +3.2422e-02 +0.0000e+00 +0.0000e+00 
 24248 +1.6303e-01 +0.0000e+00 +0.0000e+00 
